,id,project,branch,hashtags,change_id,subject,status,created,updated,submit_type,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,meta_rev_id,_number,owner,requirements,submit_records,attention_set,removed_from_attention_set,work_in_progress,cherry_pick_of_change,cherry_pick_of_patch_set,topic,revert_of,_more_changes
10,chromium%2Fsrc~main~I6d56ea47774879fd290677a682080c84d3a746c7,chromium/src,main,"['cpe-promo', 'ios']",I6d56ea47774879fd290677a682080c84d3a746c7,[iOS][cpe-promo] Utilize provider for open settings action,NEW,2021-11-18 16:26:52.000000000,2021-11-18 18:03:37.000000000,REBASE_ALWAYS,45,40,1,0,True,85ffa0a03b44ba75b5b55e0bd172f2969100ba33,3289829,{'_account_id': 1521944},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1116027}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1521944': {'account': {'_account_id': 1521944}, 'last_update': '2021-11-18 17:36:11.000000000', 'reason': '<GERRIT_ACCOUNT_1116027> replied on the change', 'reason_account': {'_account_id': 1116027}}, '1180589': {'account': {'_account_id': 1180589}, 'last_update': '2021-11-18 16:42:25.000000000', 'reason': 'Added by <GERRIT_ACCOUNT_1521944> using the hovercard menu', 'reason_account': {'_account_id': 1521944}}}","{'1116027': {'account': {'_account_id': 1116027}, 'last_update': '2021-11-18 17:36:11.000000000', 'reason': '<GERRIT_ACCOUNT_1116027> replied on the change', 'reason_account': {'_account_id': 1116027}}}",,,,,,
11,chromium%2Fsrc~main~Ie5ae3b79e5e7891492a954cee77511d8bbd5c33a,chromium/src,main,['lr'],Ie5ae3b79e5e7891492a954cee77511d8bbd5c33a,[LR] Add error strings,NEW,2021-11-18 16:10:26.000000000,2021-11-18 18:03:32.000000000,REBASE_ALWAYS,15,0,2,0,True,1be072ff37d33b141739980ee0c5904cf5ca15c1,3290474,{'_account_id': 1331877},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1403727': {'account': {'_account_id': 1403727}, 'last_update': '2021-11-18 17:39:15.000000000', 'reason': '<GERRIT_ACCOUNT_1331877> replied on the change', 'reason_account': {'_account_id': 1331877}}, '1153419': {'account': {'_account_id': 1153419}, 'last_update': '2021-11-18 16:11:51.000000000', 'reason': '<GERRIT_ACCOUNT_1331877> replied on the change', 'reason_account': {'_account_id': 1331877}}, '1331877': {'account': {'_account_id': 1331877}, 'last_update': '2021-11-18 17:42:47.000000000', 'reason': 'ps#2: CQ dry run failed.'}}",{},,,,,,
12,chromium%2Fsrc~main~I2725610adcd679b45de3a885680124cd214852c5,chromium/src,main,[],I2725610adcd679b45de3a885680124cd214852c5,"Reland ""MPArch: Fenced frame does not clear the find request queue in FindRequestManager::RemoveFrame""",NEW,2021-11-18 07:34:40.000000000,2021-11-18 18:03:05.000000000,REBASE_ALWAYS,157,7,1,0,True,90e56fda8a84df65bbfedc133bc8e982504e4cdb,3288660,{'_account_id': 1232329},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1118209}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1175237': {'account': {'_account_id': 1175237}, 'last_update': '2021-11-18 07:34:40.000000000', 'reason': 'Reviewer was added'}, '1232329': {'account': {'_account_id': 1232329}, 'last_update': '2021-11-18 10:17:54.000000000', 'reason': 'ps#6: CQ dry run succeeded.'}, '1150969': {'account': {'_account_id': 1150969}, 'last_update': '2021-11-18 07:34:40.000000000', 'reason': 'Reviewer was added'}}","{'1118209': {'account': {'_account_id': 1118209}, 'last_update': '2021-11-18 18:03:05.000000000', 'reason': '<GERRIT_ACCOUNT_1118209> replied on the change', 'reason_account': {'_account_id': 1118209}}, '1247388': {'account': {'_account_id': 1247388}, 'last_update': '2021-11-18 08:15:48.000000000', 'reason': '<GERRIT_ACCOUNT_1247388> replied on the change', 'reason_account': {'_account_id': 1247388}}}",,3255123.0,12.0,,,
13,chromiumos%2Foverlays%2Fchromiumos-overlay~main~I9330f469f979dfaf4e9e121b6d0f9787533b9434,chromiumos/overlays/chromiumos-overlay,main,[],I9330f469f979dfaf4e9e121b6d0f9787533b9434,ap_firmware_config: add ebuild to export JSON,NEW,2021-11-18 00:13:55.000000000,2021-11-18 18:03:03.000000000,REBASE_ALWAYS,31,0,12,0,True,a199dca4089e719792e0f9aa6a929f8801e3b4ad,3290546,{'_account_id': 1474888},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1474888}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1000768}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1301133': {'account': {'_account_id': 1301133}, 'last_update': '2021-11-18 00:15:50.000000000', 'reason': '<GERRIT_ACCOUNT_1474888> replied on the change', 'reason_account': {'_account_id': 1474888}}}","{'1000768': {'account': {'_account_id': 1000768}, 'last_update': '2021-11-18 06:12:36.000000000', 'reason': '<GERRIT_ACCOUNT_1000768> replied on the change', 'reason_account': {'_account_id': 1000768}}, '1474888': {'account': {'_account_id': 1474888}, 'last_update': '2021-11-18 17:56:31.000000000', 'reason': '<GERRIT_ACCOUNT_1474888> replied on the change', 'reason_account': {'_account_id': 1474888}}}",,,,,,
14,chromium%2Fsrc~main~I89daa0abfa6d15f72d7f3794f0196d3c6edbadfb,chromium/src,main,['background-download'],I89daa0abfa6d15f72d7f3794f0196d3c6edbadfb,Background download: Add download file size metrics.,NEW,2021-11-18 00:38:22.000000000,2021-11-18 18:02:53.000000000,REBASE_ALWAYS,81,11,9,2,True,93606b567ea51a579651b83ab38a16f29bced6a6,3290623,{'_account_id': 1197289},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1145120}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1197289': {'account': {'_account_id': 1197289}, 'last_update': '2021-11-18 01:08:28.000000000', 'reason': 'ps#3: CQ full run failed.'}}","{'1145120': {'account': {'_account_id': 1145120}, 'last_update': '2021-11-18 02:24:30.000000000', 'reason': '<GERRIT_ACCOUNT_1145120> replied on the change', 'reason_account': {'_account_id': 1145120}}, '1116010': {'account': {'_account_id': 1116010}, 'last_update': '2021-11-18 00:48:51.000000000', 'reason': '<GERRIT_ACCOUNT_1116010> replied on the change', 'reason_account': {'_account_id': 1116010}}}",,,,,,
15,chromium%2Fsrc~main~If95aa2f781ac398ece671db8c83cf121f4e18440,chromium/src,main,['paint-preview'],If95aa2f781ac398ece671db8c83cf121f4e18440,[Paint Preview] Occlusion for sub scrollers,NEW,2021-11-16 21:30:18.000000000,2021-11-18 18:02:39.000000000,REBASE_ALWAYS,261,24,17,4,True,095bbfa6e0d2e7566281456cdccd5c528b3c76b1,3285030,{'_account_id': 1285054},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1285054': {'account': {'_account_id': 1285054}, 'last_update': '2021-11-17 22:47:42.000000000', 'reason': 'ps#7: CQ dry run succeeded.'}, '1456542': {'account': {'_account_id': 1456542}, 'last_update': '2021-11-17 16:01:50.000000000', 'reason': '<GERRIT_ACCOUNT_1285054> replied on the change', 'reason_account': {'_account_id': 1285054}}}","{'1344215': {'account': {'_account_id': 1344215}, 'last_update': '2021-11-18 15:20:59.000000000', 'reason': '<GERRIT_ACCOUNT_1344215> replied on the change', 'reason_account': {'_account_id': 1344215}}}",,,,,,
16,chromiumos%2Fplatform%2Fdev-util~main~Icc555685f0c91994b17e2ed1ccb391679b88bf8e,chromiumos/platform/dev-util,main,[],Icc555685f0c91994b17e2ed1ccb391679b88bf8e,testplan: Add Starlark functions to build HWTestPlans.,NEW,2021-11-18 18:02:31.000000000,2021-11-18 18:02:31.000000000,REBASE_ALWAYS,247,13,0,0,True,e2d3becb40b71421b4e914926b7a64c9bb521e33,3291561,{'_account_id': 1325055},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",,,,,,,,
17,chromium%2Fsrc~main~I082d5f2a969ae650ef62271cd61f3d9b89f39ce0,chromium/src,main,['location-bar'],I082d5f2a969ae650ef62271cd61f3d9b89f39ce0,[location_bar] Add olesiamarukhno as a full OWNER of this directory,NEW,2021-11-18 17:27:56.000000000,2021-11-18 18:02:17.000000000,REBASE_ALWAYS,1,4,1,0,True,bb439d324c0e238bf3c85c302bf972a8edbf13e9,3291621,{'_account_id': 1111029},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1403627': {'account': {'_account_id': 1403627}, 'last_update': '2021-11-18 17:28:25.000000000', 'reason': '<GERRIT_ACCOUNT_1111029> replied on the change', 'reason_account': {'_account_id': 1111029}}, '1111029': {'account': {'_account_id': 1111029}, 'last_update': '2021-11-18 18:02:17.000000000', 'reason': 'ps#1: CQ dry run succeeded.'}}",{},,,,,,
18,chromiumos%2Fthird_party%2Fautotest~main~Iada712dc68951223f915a79a0f2d64bd6612d874,chromiumos/third_party/autotest,main,[],Iada712dc68951223f915a79a0f2d64bd6612d874,power_status: Add retry to power_supply_info consumers,NEW,2021-11-09 10:56:34.000000000,2021-11-18 18:01:59.000000000,REBASE_ALWAYS,3,0,1,0,True,30be8e87d26c72b68c7ca9b73d4ff8cdc5ce8529,3270087,{'_account_id': 1302705},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1302705}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1302705': {'account': {'_account_id': 1302705}, 'last_update': '2021-11-18 18:01:59.000000000', 'reason': '<GERRIT_ACCOUNT_1104794> replied on the change', 'reason_account': {'_account_id': 1104794}}}","{'1104794': {'account': {'_account_id': 1104794}, 'last_update': '2021-11-18 18:01:59.000000000', 'reason': '<GERRIT_ACCOUNT_1104794> replied on the change', 'reason_account': {'_account_id': 1104794}}}",,,,,,
19,chromium%2Fsrc~main~I5ee1fc2c03184fbe829ef831da310d3c75b26ec4,chromium/src,main,[],I5ee1fc2c03184fbe829ef831da310d3c75b26ec4,Migrated the Web Performance Metrics JS Feature to ios/chrome,NEW,2021-11-18 13:58:42.000000000,2021-11-18 18:01:54.000000000,REBASE_ALWAYS,9,16,3,2,True,6b332cd3fc8fc9d6fed120c795d2b396f88dd061,3288839,{'_account_id': 1524912},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1002110}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1524912': {'account': {'_account_id': 1524912}, 'last_update': '2021-11-18 18:01:54.000000000', 'reason': 'ps#4: CQ dry run succeeded.'}}","{'1002110': {'account': {'_account_id': 1002110}, 'last_update': '2021-11-18 15:23:26.000000000', 'reason': '<GERRIT_ACCOUNT_1002110> replied on the change', 'reason_account': {'_account_id': 1002110}}}",,,,,,
20,chromiumos%2Fplatform%2Fdev-util~main~I1ddecf114c86ae768ae985a938af65dc8d21701f,chromiumos/platform/dev-util,main,[],I1ddecf114c86ae768ae985a938af65dc8d21701f,f20 - adding in fleet ssh config,NEW,2021-11-18 17:11:39.000000000,2021-11-18 18:01:39.000000000,REBASE_ALWAYS,15,0,3,2,True,e79b36720dd97b0ca0d83530d6d2fe7125566501,3291555,{'_account_id': 1313390},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1313390}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1396774}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1313390': {'account': {'_account_id': 1313390}, 'last_update': '2021-11-18 17:51:59.000000000', 'reason': '<GERRIT_ACCOUNT_1396774> replied on the change', 'reason_account': {'_account_id': 1396774}}}","{'1396774': {'account': {'_account_id': 1396774}, 'last_update': '2021-11-18 17:51:59.000000000', 'reason': '<GERRIT_ACCOUNT_1396774> replied on the change', 'reason_account': {'_account_id': 1396774}}, '1325055': {'account': {'_account_id': 1325055}, 'last_update': '2021-11-18 18:01:39.000000000', 'reason': '<GERRIT_ACCOUNT_1325055> replied on the change', 'reason_account': {'_account_id': 1325055}}}",,,,,,
21,chromiumos%2Fdocs~main~I32187c26d79f827ab99690b8f08ccbd4b14a1ea7,chromiumos/docs,main,[],I32187c26d79f827ab99690b8f08ccbd4b14a1ea7,styleguide/python: clarify f-string vs % vs format preferences,NEW,2021-11-18 09:12:13.000000000,2021-11-18 18:01:32.000000000,REBASE_ALWAYS,6,7,0,0,True,27f059deb109763579e14b77e1a520d479e5b9a8,3289861,{'_account_id': 1000768},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1000768}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1396774}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",{},"{'1000768': {'account': {'_account_id': 1000768}, 'last_update': '2021-11-18 17:56:30.000000000', 'reason': '<GERRIT_ACCOUNT_1000768> replied on the change', 'reason_account': {'_account_id': 1000768}}, '1396774': {'account': {'_account_id': 1396774}, 'last_update': '2021-11-18 15:32:18.000000000', 'reason': '<GERRIT_ACCOUNT_1396774> replied on the change', 'reason_account': {'_account_id': 1396774}}}",,,,,,
22,chromiumos%2Fthird_party%2Fkernel~chromeos-4.14~I2a8b2f2e52d05ae9ead3f3dcc1dd90ef47a7acd7,chromiumos/third_party/kernel,chromeos-4.14,[],I2a8b2f2e52d05ae9ead3f3dcc1dd90ef47a7acd7,BACKPORT: FROMGIT: Bluetooth: Don't initialize msft/aosp when using user channel,NEW,2021-11-17 23:55:44.000000000,2021-11-18 18:01:17.000000000,CHERRY_PICK,4,2,1,0,True,bbb43b9a3e4be7e77244efe75348d9d1ae962529,3290494,{'_account_id': 1526607},[],"[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'OK', 'applied_by': {'_account_id': 1526607}}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1181214}}]}]","{'1365249': {'account': {'_account_id': 1365249}, 'last_update': '2021-11-18 00:32:18.000000000', 'reason': '<GERRIT_ACCOUNT_1526607> replied on the change', 'reason_account': {'_account_id': 1526607}}}","{'1004009': {'account': {'_account_id': 1004009}, 'last_update': '2021-11-17 23:56:49.000000000', 'reason': 'Reviewer/Cc was removed'}, '1181214': {'account': {'_account_id': 1181214}, 'last_update': '2021-11-18 00:47:03.000000000', 'reason': 'removed on reply'}, '1526607': {'account': {'_account_id': 1526607}, 'last_update': '2021-11-18 17:55:49.000000000', 'reason': 'removed on reply'}}",,,,,,
23,chromium%2Fsrc~main~I4b2e12dee27018675b1cf9fa5d97bfe1a6170b94,chromium/src,main,[],I4b2e12dee27018675b1cf9fa5d97bfe1a6170b94,Fenced Frames: Add nonce to CookiePartitionKey,NEW,2021-11-16 18:53:55.000000000,2021-11-18 18:01:15.000000000,REBASE_ALWAYS,113,19,33,0,True,533fae02b6d63aef883c67bccbcc58062c49eb1e,3285244,{'_account_id': 1172224},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1001500}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1342321': {'account': {'_account_id': 1342321}, 'last_update': '2021-11-17 16:15:24.000000000', 'reason': '<GERRIT_ACCOUNT_1172224> replied on the change', 'reason_account': {'_account_id': 1172224}}, '1172224': {'account': {'_account_id': 1172224}, 'last_update': '2021-11-18 17:55:35.000000000', 'reason': '<GERRIT_ACCOUNT_1001500> replied on the change', 'reason_account': {'_account_id': 1001500}}}","{'1226494': {'account': {'_account_id': 1226494}, 'last_update': '2021-11-17 18:04:34.000000000', 'reason': '<GERRIT_ACCOUNT_1226494> replied on the change', 'reason_account': {'_account_id': 1226494}}, '1001500': {'account': {'_account_id': 1001500}, 'last_update': '2021-11-18 17:55:35.000000000', 'reason': '<GERRIT_ACCOUNT_1001500> replied on the change', 'reason_account': {'_account_id': 1001500}}, '1395755': {'account': {'_account_id': 1395755}, 'last_update': '2021-11-17 17:03:45.000000000', 'reason': '<GERRIT_ACCOUNT_1395755> replied on the change', 'reason_account': {'_account_id': 1395755}}, '1228344': {'account': {'_account_id': 1228344}, 'last_update': '2021-11-17 15:08:05.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1395755> by clicking the attention icon', 'reason_account': {'_account_id': 1395755}}, '1174429': {'account': {'_account_id': 1174429}, 'last_update': '2021-11-17 15:07:43.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1395755> by clicking the attention icon', 'reason_account': {'_account_id': 1395755}}}",,,,,,
24,chromium%2Fsrc~main~I00f73db43e3b5989850c3bfff743e9312ba5394c,chromium/src,main,[],I00f73db43e3b5989850c3bfff743e9312ba5394c,Add list-apps switch.,NEW,2021-11-01 06:54:11.000000000,2021-11-18 18:01:14.000000000,REBASE_ALWAYS,490,0,82,24,True,8362ceaba7aa8bce4973c4ce8ba97b3fd7a2aa87,3255221,{'_account_id': 1363709},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'OK', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1397310}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1363709': {'account': {'_account_id': 1363709}, 'last_update': '2021-11-18 10:27:46.000000000', 'reason': '<GERRIT_ACCOUNT_1178124> replied on the change', 'reason_account': {'_account_id': 1178124}}}","{'1397310': {'account': {'_account_id': 1397310}, 'last_update': '2021-11-15 18:57:39.000000000', 'reason': '<GERRIT_ACCOUNT_1397310> replied on the change', 'reason_account': {'_account_id': 1397310}}, '1178124': {'account': {'_account_id': 1178124}, 'last_update': '2021-11-18 10:27:46.000000000', 'reason': '<GERRIT_ACCOUNT_1178124> replied on the change', 'reason_account': {'_account_id': 1178124}}, '1001917': {'account': {'_account_id': 1001917}, 'last_update': '2021-11-09 17:47:38.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1001917> using the hovercard menu', 'reason_account': {'_account_id': 1001917}}}",,,,,,
25,chromiumos%2Fplatform%2Ftast-tests~main~Ib0cf141fbd75f24aa59e273ef79adb513e691942,chromiumos/platform/tast-tests,main,[],Ib0cf141fbd75f24aa59e273ef79adb513e691942,usbprinter: Add kernel module fixture,NEW,2021-11-18 04:08:14.000000000,2021-11-18 18:01:10.000000000,REBASE_ALWAYS,97,194,0,0,False,db750cce7e00fa2ba28206d4db9c88caaf75bd3a,3290680,{'_account_id': 1323140},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1323140': {'account': {'_account_id': 1323140}, 'last_update': '2021-11-18 18:01:10.000000000', 'reason': 'ps#3: CQ dry run failed.'}}",{},True,,,,,
26,chromium%2Fsrc~main~Ia5ca21f001736d8190ff80c9e8306a6d91ebfcbb,chromium/src,main,['regression'],Ia5ca21f001736d8190ff80c9e8306a6d91ebfcbb,"Regression: ""Create shortcut"" window opens multiple times",NEW,2021-11-18 17:38:44.000000000,2021-11-18 18:01:06.000000000,REBASE_ALWAYS,40,4,1,0,False,7d29cf396abbe7caa9d2aadf507207cd3ea17421,3289278,{'_account_id': 1526977},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1526977': {'account': {'_account_id': 1526977}, 'last_update': '2021-11-18 18:01:06.000000000', 'reason': 'ps#1: CQ dry run failed.'}}",{},True,,,,,
