,id,project,branch,topic,attention_set,hashtags,change_id,subject,status,created,updated,submit_type,mergeable,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,_number,owner,requirements,cherry_pick_of_change,cherry_pick_of_patch_set,revert_of,work_in_progress,_more_changes
378,openstack%2Fpython-brick-cinderclient-ext~master~Ib4f4e6ceba58a94e512ca1f3329b2a4a6c5d02bd,openstack/python-brick-cinderclient-ext,master,,,[],Ib4f4e6ceba58a94e512ca1f3329b2a4a6c5d02bd,Updating python testing as per Yoga testing runtime,NEW,2021-11-25 07:45:16.000000000,2021-11-25 08:10:24.000000000,MERGE_IF_NECESSARY,True,5,6,0,0,True,819263,{'_account_id': 30615},[],,,,,
379,x%2Fcharm-ovn-chassis~master~I3cf168a19608d277f91897aef6e883f7259a91f9,x/charm-ovn-chassis,master,batch-update,"{'11805': {'account': {'_account_id': 11805}, 'last_update': '2021-11-25 08:02:15.000000000', 'reason': 'Aurelien Lourot replied on the change'}}",[],I3cf168a19608d277f91897aef6e883f7259a91f9,Add WallabyOVNChassisCharm class,NEW,2021-11-19 16:17:17.000000000,2021-11-25 08:02:15.000000000,MERGE_IF_NECESSARY,True,12,0,7,0,True,818593,{'_account_id': 11805},[],,,,,
380,openstack%2Fkolla-ansible~master~I8bf5453c6943fd2ad8912e5d80af179296ada894,openstack/kolla-ansible,master,,,[],I8bf5453c6943fd2ad8912e5d80af179296ada894,openvswitch: add option to set hw offload,NEW,2021-11-25 06:01:57.000000000,2021-11-25 07:45:42.000000000,MERGE_IF_NECESSARY,True,19,0,0,0,True,819254,{'_account_id': 22629},[],,,,,
381,openstack%2Fcinder-specs~master~I82581f005566cb31c206fa8dff475dfa1bbcb2fe,openstack/cinder-specs,master,,,[],I82581f005566cb31c206fa8dff475dfa1bbcb2fe,Updating python testing as per Yoga testing runtime,NEW,2021-11-25 07:32:52.000000000,2021-11-25 07:43:28.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819262,{'_account_id': 30615},[],,,,,
382,opendev%2Felastic-recheck~rdo~Ic6d4c7a5714151e630100e6daf342c830061c10b,opendev/elastic-recheck,rdo,erbot,"{'8367': {'account': {'_account_id': 8367}, 'last_update': '2021-10-29 10:23:53.000000000', 'reason': 'Chandan Kumar replied on the change'}, '32458': {'account': {'_account_id': 32458}, 'last_update': '2021-10-11 13:19:06.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ic6d4c7a5714151e630100e6daf342c830061c10b,Fix ER bot to report back to gerrit with bug/error report,NEW,2021-08-23 13:10:21.000000000,2021-11-25 07:39:57.000000000,MERGE_IF_NECESSARY,True,71,100,28,7,True,805638,{'_account_id': 32458},[],,,,,
383,openstack%2Fmetalsmith~master~Id4d7a2ec4569318d669af0c6e9f10de078d3e8e3,openstack/metalsmith,master,yoga-python-testing,,[],Id4d7a2ec4569318d669af0c6e9f10de078d3e8e3,Updating yoga tested python versions in classifier,NEW,2021-11-25 02:07:22.000000000,2021-11-25 07:39:55.000000000,MERGE_IF_NECESSARY,True,2,2,0,0,True,819235,{'_account_id': 8556},[],,,,,
384,openstack%2Fcinder~master~I38c9889bff2d18d3dadd49f28b8436a77b131a22,openstack/cinder,master,portset_support,"{'32036': {'account': {'_account_id': 32036}, 'last_update': '2021-11-19 10:44:05.000000000', 'reason': 'katari manoj kumar replied on the change'}}",[],I38c9889bff2d18d3dadd49f28b8436a77b131a22,[SVF] Manage host attachment using portsets,NEW,2021-11-10 07:42:15.000000000,2021-11-25 07:34:42.000000000,MERGE_IF_NECESSARY,True,81,28,2,0,True,817351,{'_account_id': 32266},[],,,,,
385,openstack%2Ftripleo-heat-templates~stable%2Fwallaby~I1b7fa2b72ad5af14b12be0fc07f217b24e43ab88,openstack/tripleo-heat-templates,stable/wallaby,,"{'32926': {'account': {'_account_id': 32926}, 'last_update': '2021-11-24 18:32:03.000000000', 'reason': 'A robot voted negatively on a label'}, '9914': {'account': {'_account_id': 9914}, 'last_update': '2021-11-25 07:26:37.000000000', 'reason': 'Change was marked ready for review'}}",[],I1b7fa2b72ad5af14b12be0fc07f217b24e43ab88,Add environment file for FIPS deployments,NEW,2021-11-24 15:24:28.000000000,2021-11-25 07:26:37.000000000,MERGE_IF_NECESSARY,True,6,0,0,0,True,819123,{'_account_id': 32926},[],,,,,
386,openstack%2Ftacker~master~I2380ee72d058ec3cac93f941fda602cf8b0aadd7,openstack/tacker,master,refactoring,"{'33455': {'account': {'_account_id': 33455}, 'last_update': '2021-11-25 03:56:13.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I2380ee72d058ec3cac93f941fda602cf8b0aadd7,Refactor v1 LCM operation,NEW,2021-11-15 04:40:33.000000000,2021-11-25 07:21:16.000000000,MERGE_IF_NECESSARY,True,309,337,2,0,True,817893,{'_account_id': 33455},[],,,,,
387,openstack%2Foctavia-tempest-plugin~master~Id5b200954cdf02280d31ed910012a1591a2d2697,openstack/octavia-tempest-plugin,master,test-reencryption,"{'11628': {'account': {'_account_id': 11628}, 'last_update': '2021-11-19 10:47:07.000000000', 'reason': 'Gregory Thiemonge replied on the change'}}",[],Id5b200954cdf02280d31ed910012a1591a2d2697,Adds a pool client authentication scenario test,NEW,2020-10-29 23:47:11.000000000,2021-11-25 07:13:45.000000000,MERGE_IF_NECESSARY,True,177,0,11,4,True,760471,{'_account_id': 11628},[],,,,,
388,openstack%2Fironic~master~I82a5b333fd11e2d2b7f85f5f4a554b4fc7cc6c41,openstack/ironic,master,loader_file_paths,"{'4571': {'account': {'_account_id': 4571}, 'last_update': '2021-11-24 22:09:42.000000000', 'reason': 'Someone else replied on the change'}, '10342': {'account': {'_account_id': 10342}, 'last_update': '2021-10-26 00:46:20.000000000', 'reason': 'Steve Baker replied on the change'}}",[],I82a5b333fd11e2d2b7f85f5f4a554b4fc7cc6c41,Capture [pxe]loader_file_paths for distros,NEW,2021-10-25 23:54:42.000000000,2021-11-25 07:13:28.000000000,MERGE_IF_NECESSARY,True,5731,147,8,3,True,815392,{'_account_id': 4571},[],,,,,
389,openstack%2Fpuppet-neutron~master~I01404d4341c19294a3de230323ca3ddfd7a72ec2,openstack/puppet-neutron,master,coordination,,[],I01404d4341c19294a3de230323ca3ddfd7a72ec2,Use oslo::coordination to manage tooz backend package,NEW,2021-11-25 01:54:41.000000000,2021-11-25 07:11:47.000000000,MERGE_IF_NECESSARY,True,13,1,0,0,True,819228,{'_account_id': 9816},[],,,,,
390,openstack%2Fpython-ironic-inspector-client~master~Ia66f92ec50560a5c2804dcbfa5e881760b651d08,openstack/python-ironic-inspector-client,master,yoga-python-testing,"{'8556': {'account': {'_account_id': 8556}, 'last_update': '2021-11-25 07:09:56.000000000', 'reason': 'Riccardo Pittau replied on the change'}}",[],Ia66f92ec50560a5c2804dcbfa5e881760b651d08,Updating python testing as per Yoga testing runtime,NEW,2021-11-25 02:17:23.000000000,2021-11-25 07:09:56.000000000,MERGE_IF_NECESSARY,True,5,6,0,0,True,819239,{'_account_id': 8556},[],,,,,
391,openstack%2Fpython-ironicclient~master~Ib20f6557a5b7e8bb1811cdc9903cdbca8c8e368e,openstack/python-ironicclient,master,yoga-python-testing,"{'8556': {'account': {'_account_id': 8556}, 'last_update': '2021-11-25 07:09:12.000000000', 'reason': 'Riccardo Pittau replied on the change'}}",[],Ib20f6557a5b7e8bb1811cdc9903cdbca8c8e368e,Updating yoga tested python versions in classifier,NEW,2021-11-25 02:17:36.000000000,2021-11-25 07:09:12.000000000,MERGE_IF_NECESSARY,True,1,2,0,0,True,819241,{'_account_id': 8556},[],,,,,
392,openstack%2Fsushy~master~I0e9bce53fd32b4932262382facec8f6b29345d9a,openstack/sushy,master,yoga-python-testing,"{'8556': {'account': {'_account_id': 8556}, 'last_update': '2021-11-25 07:08:45.000000000', 'reason': 'Riccardo Pittau replied on the change'}}",[],I0e9bce53fd32b4932262382facec8f6b29345d9a,Updating yoga tested python versions in classifier,NEW,2021-11-25 02:17:41.000000000,2021-11-25 07:08:45.000000000,MERGE_IF_NECESSARY,True,1,2,0,0,True,819242,{'_account_id': 8556},[],,,,,
393,openstack%2Fironic~master~I90b77b3a2056a7e627351d2d9e824def868a7b8b,openstack/ironic,master,review-create-iso,"{'23851': {'account': {'_account_id': 23851}, 'last_update': '2021-11-23 10:54:15.000000000', 'reason': 'Someone else replied on the change'}}",[],I90b77b3a2056a7e627351d2d9e824def868a7b8b,Remove default option from create iso image,NEW,2021-11-23 09:51:41.000000000,2021-11-25 06:52:26.000000000,MERGE_IF_NECESSARY,True,2,2,1,0,True,818874,{'_account_id': 23851},[],,,,,
394,openstack%2Fpuppet-keystone~master~Id43eeb31424f04d6969a993704e5a5c175eb1cb0,openstack/puppet-keystone,master,system-scope-params,,[],Id43eeb31424f04d6969a993704e5a5c175eb1cb0,Add support for system scope,NEW,2021-08-12 04:12:25.000000000,2021-11-25 06:38:33.000000000,MERGE_IF_NECESSARY,True,222,43,6,0,True,804325,{'_account_id': 9816},[],,,,,
395,openstack%2Fcharm-octavia~stable%2F21.10~I88c61b8d2d0b573df7df071ed7978e83b6803c5c,openstack/charm-octavia,stable/21.10,bug/1915512,"{'2711': {'account': {'_account_id': 2711}, 'last_update': '2021-11-25 06:37:17.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I88c61b8d2d0b573df7df071ed7978e83b6803c5c,Delete hm port on unit removal,NEW,2021-11-25 02:37:31.000000000,2021-11-25 06:37:17.000000000,MERGE_IF_NECESSARY,True,110,22,2,0,True,819246,{'_account_id': 2711},[],,,,,
396,openstack%2Fironic~master~I71191dd399a6c49607f91d69b5b1673799a38624,openstack/ironic,master,loader_file_paths,"{'4571': {'account': {'_account_id': 4571}, 'last_update': '2021-10-27 05:25:32.000000000', 'reason': 'Someone else replied on the change'}}",[],I71191dd399a6c49607f91d69b5b1673799a38624,Write master grub config on startup,NEW,2021-10-27 03:17:18.000000000,2021-11-25 06:31:52.000000000,MERGE_IF_NECESSARY,True,77,49,2,0,True,815580,{'_account_id': 4571},[],,,,,
397,openstack%2Fpuppet-keystone~master~I27eb6b11df593581c94ef0affaf5abb8e333833b,openstack/puppet-keystone,master,system-scope-creds,{},[],I27eb6b11df593581c94ef0affaf5abb8e333833b,Use system scope credentials to request keystone,NEW,2021-08-28 15:17:12.000000000,2021-11-25 06:19:50.000000000,MERGE_IF_NECESSARY,True,154,194,10,0,True,806474,{'_account_id': 9816},[],,,,,
398,openstack%2Ftacker~master~If17932da46be5c6445ba9484a37ecfe11018d4eb,openstack/tacker,master,revise-doc,"{'33492': {'account': {'_account_id': 33492}, 'last_update': '2021-10-22 07:45:50.000000000', 'reason': 'Naoaki Horie replied on the change'}}",[],If17932da46be5c6445ba9484a37ecfe11018d4eb,Add doc of CIR/PV/kubespray,NEW,2021-09-30 09:28:27.000000000,2021-11-25 06:17:40.000000000,MERGE_IF_NECESSARY,True,3060,0,15,6,True,811937,{'_account_id': 33492},[],,,,,
399,skyline%2Fskyline-apiserver~master~Ib7dc4202bb390557afb665da7f5ae4004d40f324,skyline/skyline-apiserver,master,,"{'28706': {'account': {'_account_id': 28706}, 'last_update': '2021-11-25 06:10:41.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ib7dc4202bb390557afb665da7f5ae4004d40f324,feat: Add swift endpoint url when generate nginx.conf,NEW,2021-11-25 03:29:13.000000000,2021-11-25 06:10:41.000000000,MERGE_IF_NECESSARY,True,7,1,1,0,True,819248,{'_account_id': 28706},[],,,,,
400,openstack%2Fcinder~master~I2b3241e047584b67fe20ccfef10e7bbf1148c261,openstack/cinder,master,bp/reset-state-robustification,"{'30615': {'account': {'_account_id': 30615}, 'last_update': '2021-11-22 17:11:27.000000000', 'reason': 'Someone else replied on the change'}}",[],I2b3241e047584b67fe20ccfef10e7bbf1148c261,Reset state robustification for group os-reset_status,NEW,2021-08-16 12:58:36.000000000,2021-11-25 06:02:00.000000000,MERGE_IF_NECESSARY,True,87,0,0,0,True,804735,{'_account_id': 30615},[],,,,,
401,openstack%2Fcinder~master~I0a53dfee61dc6372dce53445d4b252304c83c58a,openstack/cinder,master,bp/reset-state-robustification,"{'4523': {'account': {'_account_id': 4523}, 'last_update': '2021-11-22 15:14:55.000000000', 'reason': 'Tushar Trambak Gite replied on the change'}, '30615': {'account': {'_account_id': 30615}, 'last_update': '2021-11-22 16:58:03.000000000', 'reason': 'Someone else replied on the change'}}",[],I0a53dfee61dc6372dce53445d4b252304c83c58a,Reset state robustification for volume os-reset_status,NEW,2021-02-03 19:13:10.000000000,2021-11-25 05:52:23.000000000,MERGE_IF_NECESSARY,True,150,1,31,6,True,773985,{'_account_id': 30615},[],,,,,
402,openstack%2Fpuppet-neutron~master~I02b4649bb3e8224ffb4243da65f57b1891270a46,openstack/puppet-neutron,master,,,[],I02b4649bb3e8224ffb4243da65f57b1891270a46,"Revert ""Deprecate support for Arista plugin""",NEW,2021-11-25 02:14:17.000000000,2021-11-25 05:46:36.000000000,MERGE_IF_NECESSARY,True,5,10,0,0,True,819238,{'_account_id': 9816},[],,,,,
403,starlingx%2Froot~master~I985e1612411020176fa2f4f1314170e953d7d468,starlingx/root,master,debian-build,"{'24': {'account': {'_account_id': 24}, 'last_update': '2021-11-22 14:10:02.000000000', 'reason': 'Yue Tao replied on the change'}, '28410': {'account': {'_account_id': 28410}, 'last_update': '2021-11-24 06:24:28.000000000', 'reason': 'Yue Tao replied on the change'}, '28459': {'account': {'_account_id': 28459}, 'last_update': '2021-11-22 14:10:02.000000000', 'reason': 'Yue Tao replied on the change'}, '30852': {'account': {'_account_id': 30852}, 'last_update': '2021-11-22 14:10:02.000000000', 'reason': 'Yue Tao replied on the change'}, '31683': {'account': {'_account_id': 31683}, 'last_update': '2021-11-25 05:38:38.000000000', 'reason': 'Yue Tao replied on the change'}}",[],I985e1612411020176fa2f4f1314170e953d7d468,debrepack.py: support a tar ball with one and only file,NEW,2021-11-22 14:07:44.000000000,2021-11-25 05:38:38.000000000,MERGE_IF_NECESSARY,True,4,3,9,1,True,818772,{'_account_id': 32685},[],,,,,
404,openstack%2Ftacker~master~Id73f5bd8303358c97d19b9f3fa4c2cb582a62b02,openstack/tacker,master,test-revise-ft,"{'31072': {'account': {'_account_id': 31072}, 'last_update': '2021-11-17 03:59:11.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Id73f5bd8303358c97d19b9f3fa4c2cb582a62b02,[DNM] Revise FT of V2-API,NEW,2021-11-02 05:58:59.000000000,2021-11-25 05:38:18.000000000,MERGE_IF_NECESSARY,True,2862,550,2,2,True,816300,{'_account_id': 31072},[],,,,,
405,openstack%2Fpython-openstackclient~master~I08f1bb40f4dc72cfa7c62feeb5f513455de0ca45,openstack/python-openstackclient,master,story/2009705,"{'11975': {'account': {'_account_id': 11975}, 'last_update': '2021-11-24 21:37:13.000000000', 'reason': 'Dr. Jens Harbott (frickler) replied on the change'}}",[],I08f1bb40f4dc72cfa7c62feeb5f513455de0ca45,Allow unset port's host_id,NEW,2021-11-23 21:16:22.000000000,2021-11-25 05:38:01.000000000,MERGE_IF_NECESSARY,True,17,1,3,2,True,819024,{'_account_id': 11975},[],,,,,
406,openstack%2Fpuppet-neutron~master~I4fbb74ab8f86bb9277e0dc29411148dde801c3ef,openstack/puppet-neutron,master,,,[],I4fbb74ab8f86bb9277e0dc29411148dde801c3ef,Clean up remaining items for Nexus 1000v driver support,NEW,2021-11-25 02:04:24.000000000,2021-11-25 05:21:15.000000000,MERGE_IF_NECESSARY,True,7,219,0,0,True,819233,{'_account_id': 9816},[],,,,,
407,openstack%2Fneutron~master~Idc9a2b1f39964fc3b603310ac7f22c1bc58d27f7,openstack/neutron,master,packet_rate_limit,"{'5948': {'account': {'_account_id': 5948}, 'last_update': '2021-11-25 05:19:53.000000000', 'reason': 'LIU Yulong replied on the change'}}",[],Idc9a2b1f39964fc3b603310ac7f22c1bc58d27f7,Meter flows and ovsdb action for ovs bridge,NEW,2021-11-05 09:33:14.000000000,2021-11-25 05:19:53.000000000,MERGE_IF_NECESSARY,True,342,0,10,2,True,816800,{'_account_id': 9531},[],,,,,
408,openstack%2Fcharm-rabbitmq-server~master~Icbf760610ce83b9d95f48e99f6607ddf23963c97,openstack/charm-rabbitmq-server,master,bug/1930547,"{'12549': {'account': {'_account_id': 12549}, 'last_update': '2021-11-24 21:54:45.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Icbf760610ce83b9d95f48e99f6607ddf23963c97,Switch to enabling the managment plugin by default,NEW,2021-11-24 15:50:01.000000000,2021-11-25 05:14:27.000000000,MERGE_IF_NECESSARY,True,41,6,1,0,True,819134,{'_account_id': 12549},[],,,,,
409,openstack%2Fdiskimage-builder~master~Ia0e49980eb50eae29a5377d24ef0b31e4d78d346,openstack/diskimage-builder,master,grubby-machine-id,"{'7118': {'account': {'_account_id': 7118}, 'last_update': '2021-11-23 09:42:06.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ia0e49980eb50eae29a5377d24ef0b31e4d78d346,Fix BLS based bootloader installation,NEW,2021-11-23 05:31:11.000000000,2021-11-25 05:12:10.000000000,MERGE_IF_NECESSARY,True,7,26,0,0,True,818851,{'_account_id': 7118},[],,,,,
410,openstack%2Fhorizon~master~Idd2ec7ae6e978a358b4b3639e86cadae06c90976,openstack/horizon,master,system-scope-switch,"{'8648': {'account': {'_account_id': 8648}, 'last_update': '2021-11-24 09:46:46.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Idd2ec7ae6e978a358b4b3639e86cadae06c90976,Add system scope support to context switcher,NEW,2021-11-02 16:06:16.000000000,2021-11-25 05:06:04.000000000,MERGE_IF_NECESSARY,True,252,14,26,0,True,816368,{'_account_id': 8648},[],,,,,
411,openstack%2Fcinder~master~I73ab87b5aaa4835a814389bc1cdd8016d75f52ef,openstack/cinder,master,backup-multipath,"{'9535': {'account': {'_account_id': 9535}, 'last_update': '2021-11-24 16:24:58.000000000', 'reason': 'Someone else replied on the change'}, '4523': {'account': {'_account_id': 4523}, 'last_update': '2021-11-24 15:16:26.000000000', 'reason': 'Gorka Eguileor replied on the change'}}",[],I73ab87b5aaa4835a814389bc1cdd8016d75f52ef,Honor multipath config everywhere,NEW,2021-11-23 17:08:05.000000000,2021-11-25 05:01:39.000000000,MERGE_IF_NECESSARY,True,46,11,2,0,True,818994,{'_account_id': 9535},[],,,,,
412,openstack%2Fglance-specs~master~I53c395f416f4388b8a34cebbff11e47ada52762f,openstack/glance-specs,master,,{},[],I53c395f416f4388b8a34cebbff11e47ada52762f,Spec Lite: Add ability to purge all rows by glance-manage,NEW,2021-11-15 12:41:47.000000000,2021-11-25 05:00:43.000000000,MERGE_IF_NECESSARY,False,42,1,13,1,True,817938,{'_account_id': 32927},[],,,,,
413,openstack%2Fcharm-ironic-api~master~Idb410de1010371c7aca7d97f9cf3036c26aaf7f4,openstack/charm-ironic-api,master,batch-update,"{'11805': {'account': {'_account_id': 11805}, 'last_update': '2021-11-25 04:57:06.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Idb410de1010371c7aca7d97f9cf3036c26aaf7f4,Additional test updates,NEW,2021-11-17 19:47:28.000000000,2021-11-25 04:57:06.000000000,MERGE_IF_NECESSARY,True,11,16,2,0,True,818267,{'_account_id': 11805},[],,,,,
414,zuul%2Fzuul~master~Iff76e99ec82edc8e8bc110a22a096bb689d8dd1f,zuul/zuul,master,sos-multi-scheduler,"{'27952': {'account': {'_account_id': 27952}, 'last_update': '2021-11-22 22:40:07.000000000', 'reason': 'Someone else replied on the change'}, '1': {'account': {'_account_id': 1}, 'last_update': '2021-11-25 04:56:36.000000000', 'reason': 'Someone else replied on the change'}}",['sos'],Iff76e99ec82edc8e8bc110a22a096bb689d8dd1f,Increase MySQL connection limit in tests,NEW,2021-11-22 14:16:01.000000000,2021-11-25 04:56:36.000000000,MERGE_IF_NECESSARY,True,4,0,0,0,True,818773,{'_account_id': 27952},[],,,,,
415,openstack%2Frequirements~master~I7da1abb58c0b99577f6441c0a58abd0ed0f447b4,openstack/requirements,master,openstack/requirements/constraints,,[],I7da1abb58c0b99577f6441c0a58abd0ed0f447b4,Updated from generate-constraints,NEW,2021-11-24 02:50:58.000000000,2021-11-25 04:35:32.000000000,MERGE_IF_NECESSARY,True,18,18,0,0,True,819047,{'_account_id': 11131},[],,,,,
416,starlingx%2Fconfig~master~I251a54ad3731050ced77b1d263cf55772456e4c5,starlingx/config,master,Story-2009232,"{'24777': {'account': {'_account_id': 24777}, 'last_update': '2021-11-25 04:26:48.000000000', 'reason': 'Enzo Candotti replied on the change'}, '28459': {'account': {'_account_id': 28459}, 'last_update': '2021-10-28 18:24:22.000000000', 'reason': 'Enzo Candotti replied on the change'}, '8768': {'account': {'_account_id': 8768}, 'last_update': '2021-10-28 18:24:22.000000000', 'reason': 'Enzo Candotti replied on the change'}, '28434': {'account': {'_account_id': 28434}, 'last_update': '2021-10-19 13:49:43.000000000', 'reason': 'Enzo Candotti replied on the change'}}",[],I251a54ad3731050ced77b1d263cf55772456e4c5,Create script for adding taint to master nodes,NEW,2021-09-22 20:31:05.000000000,2021-11-25 04:26:48.000000000,MERGE_IF_NECESSARY,True,47,0,22,2,True,810517,{'_account_id': 32852},[],,,,,
417,openstack%2Fcinder~master~I19a47c463dfb8794ebbeda78f39c962e47ad0d93,openstack/cinder,master,mypy,"{'12670': {'account': {'_account_id': 12670}, 'last_update': '2021-11-11 21:35:02.000000000', 'reason': 'Eric Harney replied on the change'}, '4523': {'account': {'_account_id': 4523}, 'last_update': '2021-11-21 05:48:45.000000000', 'reason': 'Someone else replied on the change'}, '33431': {'account': {'_account_id': 33431}, 'last_update': '2021-11-10 15:00:31.000000000', 'reason': 'Fábio Oliveira replied on the change'}}",[],I19a47c463dfb8794ebbeda78f39c962e47ad0d93,mypy: annotate volume/api.py,NEW,2020-06-04 14:26:44.000000000,2021-11-25 04:07:21.000000000,MERGE_IF_NECESSARY,True,407,147,79,25,True,733622,{'_account_id': 4523},[],,,,,
418,x%2Fvmware-nsx-tempest-plugin~master~Ibe49c88c5ea2962258612be60fb9eea1995c6d61,x/vmware-nsx-tempest-plugin,master,,"{'33886': {'account': {'_account_id': 33886}, 'last_update': '2021-11-24 11:05:11.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ibe49c88c5ea2962258612be60fb9eea1995c6d61,"RCCA Patch: 2665959, 2636178, 2598612",NEW,2021-11-24 10:53:27.000000000,2021-11-25 04:03:54.000000000,MERGE_IF_NECESSARY,True,142,1,7,0,True,819091,{'_account_id': 33886},[],,,,,
419,openstack%2Fcharm-rabbitmq-server~master~Ieb49036389221f6fbf2db93fbe4aebe6e986ea21,openstack/charm-rabbitmq-server,master,set-ha-mode-use-json,"{'12549': {'account': {'_account_id': 12549}, 'last_update': '2021-11-25 04:00:05.000000000', 'reason': 'Hemanth N replied on the change'}}",[],Ieb49036389221f6fbf2db93fbe4aebe6e986ea21,Use json module to dump json in set_ha_mode,NEW,2021-11-24 14:01:29.000000000,2021-11-25 04:00:05.000000000,MERGE_IF_NECESSARY,True,54,6,1,0,True,819111,{'_account_id': 12549},[],,,,,
420,openstack%2Fglance_store~master~I2241143bb4936d7258f156b8e9d760607ed61d0e,openstack/glance_store,master,yoga-python-testing,"{'8556': {'account': {'_account_id': 8556}, 'last_update': '2021-11-25 03:40:31.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I2241143bb4936d7258f156b8e9d760607ed61d0e,Updating python testing as per Yoga testing runtime,NEW,2021-11-25 01:34:17.000000000,2021-11-25 03:40:31.000000000,MERGE_IF_NECESSARY,True,18,23,0,0,True,819224,{'_account_id': 8556},[],,,,,
421,openstack%2Fcharm-ceph-osd~master~Id5027f30d51c23d2be4c34f82867d65a50b35137,openstack/charm-ceph-osd,master,add-disk-enhancements,"{'33717': {'account': {'_account_id': 33717}, 'last_update': '2021-11-23 15:27:28.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Id5027f30d51c23d2be4c34f82867d65a50b35137,Enhance the 'add-disk' action for disk replacement,NEW,2021-11-19 21:32:31.000000000,2021-11-25 03:20:53.000000000,MERGE_IF_NECESSARY,True,309,12,1,0,True,818643,{'_account_id': 33717},[],,,,,
422,openstack%2Fcharm-ironic-conductor~master~I3a48a669c922dabd781fcd92c18faa2d155736a5,openstack/charm-ironic-conductor,master,batch-update,"{'11805': {'account': {'_account_id': 11805}, 'last_update': '2021-11-11 08:56:41.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I3a48a669c922dabd781fcd92c18faa2d155736a5,Add yoga bundles and release-tool syncs,NEW,2021-10-29 21:20:56.000000000,2021-11-25 03:08:27.000000000,MERGE_IF_NECESSARY,True,36,25,4,1,True,816022,{'_account_id': 11805},[],,,,,
423,openstack%2Fheat~master~I573f6f4f4a9257a4c9c25a9d61a9ea29267377d1,openstack/heat,master,yoga-python-testing,"{'8556': {'account': {'_account_id': 8556}, 'last_update': '2021-11-25 03:08:12.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I573f6f4f4a9257a4c9c25a9d61a9ea29267377d1,Updating python testing as per Yoga testing runtime,NEW,2021-11-25 01:34:19.000000000,2021-11-25 03:08:12.000000000,MERGE_IF_NECESSARY,True,2,3,0,0,True,819225,{'_account_id': 8556},[],,,,,
424,openstack%2Fglance~master~Ib820ac6eb1a3732bacb622e9215f22231ec6dc89,openstack/glance,master,zanata/translations,,[],Ib820ac6eb1a3732bacb622e9215f22231ec6dc89,Imported Translations from Zanata,NEW,2021-10-12 06:42:30.000000000,2021-11-25 03:06:54.000000000,MERGE_IF_NECESSARY,True,54,177,0,0,True,813565,{'_account_id': 11131},[],,,,,
425,openstack%2Fpython-glanceclient~master~Ibde540f7950a5ea27af5327dfa662ee9187171c8,openstack/python-glanceclient,master,yoga-python-testing,,[],Ibde540f7950a5ea27af5327dfa662ee9187171c8,Updating python testing as per Yoga testing runtime,NEW,2021-11-25 01:34:15.000000000,2021-11-25 03:00:41.000000000,MERGE_IF_NECESSARY,True,2,3,0,0,True,819223,{'_account_id': 8556},[],,,,,
426,openstack%2Fcinder~master~Iceec23b8723d400ee366a1140a4037a5d4a4b741,openstack/cinder,master,bp/reset-state-robustification,"{'30615': {'account': {'_account_id': 30615}, 'last_update': '2021-11-22 10:49:55.000000000', 'reason': 'Someone else replied on the change'}}",[],Iceec23b8723d400ee366a1140a4037a5d4a4b741,Reset state robustification for snapshot os-reset_status,NEW,2021-08-10 04:11:29.000000000,2021-11-25 02:48:36.000000000,MERGE_IF_NECESSARY,True,94,0,3,0,True,804035,{'_account_id': 30615},[],,,,,
427,openstack%2Ftripleo-quickstart-extras~master~I339c803685709bf6da100e60b07f66577bb43078,openstack/tripleo-quickstart-extras,master,bp/whole-disk-default,"{'4571': {'account': {'_account_id': 4571}, 'last_update': '2021-11-08 06:39:38.000000000', 'reason': 'yatin replied on the change'}, '13861': {'account': {'_account_id': 13861}, 'last_update': '2021-11-08 06:47:52.000000000', 'reason': 'Marios Andreou replied on the change'}}",[],I339c803685709bf6da100e60b07f66577bb43078,Switch default whole_disk_images:true on Wallaby,NEW,2021-11-04 22:19:15.000000000,2021-11-25 02:45:10.000000000,MERGE_IF_NECESSARY,True,1,1,5,0,True,816760,{'_account_id': 4571},[],,,,,
